,id_orgao_julgador,sigla_tribunal,ramo_justica,nome_orgao,uf,id_municipio,ind1,ind2,ind3,taxa_entrada,taxa_saida,retorno,log_ind1,log_ind2,log_ind3,log_taxa_entrada,log_taxa_saida,log_retorno
11289,46916,TRT4,Justiça do Trabalho,2ª GRAMADO,RS,4119,105,2246,132,0.04674977738201247,0.058771148708815675,1.2571428571428571,2.0211892990699383,3.351409751925439,2.12057393120585,-1.3302204528555008,-1.230835820719589,0.09938463213591178
11290,46917,TRT4,Justiça do Trabalho,1ª GRAVATAÍ,RS,4122,97,2797,96,0.03468001430103682,0.03432248838040758,0.9896907216494846,1.9867717342662448,3.4466924663715273,1.9822712330395684,-1.4599207321052825,-1.4644212333319588,-0.004500501226676422
11291,46918,TRT4,Justiça do Trabalho,2ª GRAVATAÍ,RS,4122,111,3134,137,0.03541799617102744,0.0437141033822591,1.2342342342342343,2.0453229787866576,3.496098992132571,2.1367205671564067,-1.450776013345914,-1.3593784249761645,0.09139758836974936
11292,46919,TRT4,Justiça do Trabalho,3ª GRAVATAÍ,RS,4122,117,3294,156,0.03551912568306011,0.04735883424408015,1.3333333333333333,2.0681858617461617,3.5177235948337353,2.1931245983544616,-1.4495377330875738,-1.324598996479274,0.12493873660829992
11293,46920,TRT4,Justiça do Trabalho,4ª GRAVATAÍ,RS,4122,119,3293,92,0.03613726085636198,0.027938050409960523,0.773109243697479,2.075546961392531,3.517591730711908,1.9637878273455553,-1.442044769319377,-1.5538039033663524,-0.11175913404697548
11294,46921,TRT4,Justiça do Trabalho,VT GUAIBA,RS,4124,160,3057,244,0.05233889434085705,0.079816813869807,1.525,2.204119982655925,3.485295438726089,2.3873898263387296,-1.281175456070164,-1.0979056123873594,0.1832698436828046
11295,46922,TRT4,Justiça do Trabalho,VT IJUÍ,RS,4139,88,2009,109,0.043802887008461924,0.05425584868093579,1.2386363636363635,1.9444826721501687,3.3029799367482493,2.037426497940624,-1.3584972645980806,-1.2655534388076255,0.09294382579045497
11296,46923,TRT4,Justiça do Trabalho,VT LAGOA VERMELHA,RS,4167,40,926,65,0.04319654427645788,0.07019438444924406,1.625,1.6020599913279625,2.9666109866819346,1.8129133566428555,-1.364550995353972,-1.1536976300390789,0.21085336531489318
11297,46924,TRT4,Justiça do Trabalho,1ª LAJEADO,RS,4169,133,1207,113,0.11019055509527755,0.0936205468102734,0.849624060150376,2.123851640967086,3.081707270097349,2.05307844348342,-0.9578556291302635,-1.0286288266139294,-0.07077319748366606
11298,46925,TRT4,Justiça do Trabalho,2ª LAJEADO,RS,4169,118,1719,102,0.06864456079115765,0.059336823734729496,0.864406779661017,2.0718820073061255,3.2352758766870524,2.0086001717619175,-1.163393869380927,-1.226675704925135,-0.06328183554420781
11299,46926,TRT4,Justiça do Trabalho,VT MONTENEGRO,RS,4196,88,1320,96,0.06666666666666667,0.07272727272727272,1.0909090909090908,1.9444826721501687,3.12057393120585,1.9822712330395684,-1.1760912590556813,-1.1383026981662814,0.037788560889399754
11300,46927,TRT4,Justiça do Trabalho,1ª NOVO HAMBURGO,RS,4225,73,2655,85,0.02749529190207156,0.032015065913371,1.1643835616438356,1.863322860120456,3.4240645254174877,1.9294189257142929,-1.560741665297032,-1.494645599703195,0.06609606559383684
11301,46928,TRT4,Justiça do Trabalho,2ª NOVO HAMBURGO,RS,4225,69,1365,103,0.05054945054945055,0.07545787545787545,1.4927536231884058,1.8388490907372552,3.1351326513767748,2.012837224705172,-1.2962835606395195,-1.1222954266716028,0.17398813396791687
11302,46929,TRT4,Justiça do Trabalho,3ª NOVO HAMBURGO,RS,4225,87,2384,96,0.03649328859060403,0.040268456375838924,1.103448275862069,1.9395192526186185,3.377306251068199,1.9822712330395684,-1.4377869984495804,-1.3950350180286304,0.04275198042094988
11303,4693,TJBA,Justiça Estadual,"3ª VARA DOS FEITOS RELATIVOS ÀS RELAÇÕES DE CONSUMO, CÍVEIS, COMERCIAIS E REGISTROS PÚBLICOS - ILHEUS",BA,366,60,2366,48,0.0253592561284869,0.02028740490278952,0.8,1.7781512503836436,3.3740147402919116,1.6812412373755872,-1.595863489908268,-1.6927735029163242,-0.09691001300805639
11304,46930,TRT4,Justiça do Trabalho,4ª NOVO HAMBURGO,RS,4225,81,1982,88,0.040867810292633706,0.044399596367305755,1.0864197530864197,1.9084850188786497,3.2971036501492565,1.9444826721501687,-1.3886186312706068,-1.3526209779990879,0.035997653271518854
11305,46931,TRT4,Justiça do Trabalho,5ª NOVO HAMBURGO,RS,4225,71,1994,90,0.03560682046138415,0.04513540621865597,1.267605633802817,1.8512583487190752,3.2997251539756367,1.9542425094393248,-1.4484668052565617,-1.345482644536312,0.10298416072024962
11306,46932,TRT4,Justiça do Trabalho,VT OSORIO,RS,4229,108,3980,223,0.027135678391959798,0.05603015075376885,2.064814814814815,2.03342375548695,3.5998830720736876,2.3483048630481607,-1.5664593165867382,-1.2515782090255272,0.31488110756121096
11307,46933,TRT4,Justiça do Trabalho,POSTO DE TRAMANDAÍ,RS,4390,98,3093,128,0.0316844487552538,0.041383769802780475,1.3061224489795917,1.9912260756924949,3.490379920003179,2.1072099696478683,-1.4991538443106842,-1.3831699503553105,0.11598389395537347
11308,46934,TRT4,Justiça do Trabalho,VT PALMEIRA DAS MISSÕES,RS,4232,58,895,75,0.06480446927374302,0.08379888268156424,1.293103448275862,1.7634279935629373,2.951823035315912,1.8750612633917,-1.1883950417529747,-1.076761771924212,0.11163326982876277
11309,46935,TRT4,Justiça do Trabalho,POSTO DE PANAMBI,RS,4234,34,764,40,0.04450261780104712,0.05235602094240838,1.1764705882352942,1.5314789170422551,2.8830933585756897,1.6020599913279625,-1.3516144415334348,-1.2810333672477277,0.07058107428570727
11310,46936,TRT4,Justiça do Trabalho,1ª PASSO FUNDO,RS,4242,79,1949,111,0.040533606977937404,0.056952283222165216,1.4050632911392404,1.8976270912904414,3.2898118391176214,2.0453229787866576,-1.39218474782718,-1.244488860330964,0.14769588749621598
11311,46937,TRT4,Justiça do Trabalho,2ª PASSO FUNDO,RS,4242,97,2202,103,0.04405086285195277,0.04677565849227974,1.0618556701030928,1.9867717342662448,3.342817314635733,2.012837224705172,-1.3560455803694882,-1.3299800899305607,0.026065490438927353
11312,46938,TRT4,Justiça do Trabalho,3ª PASSO FUNDO,RS,4242,103,1592,106,0.06469849246231156,0.06658291457286432,1.029126213592233,2.012837224705172,3.20194306340165,2.0253058652647704,-1.1891058386964781,-1.1766371981368802,0.01246864055959803
11313,46939,TRT4,Justiça do Trabalho,4ª PASSO FUNDO,RS,4242,98,2003,99,0.04892661008487269,0.04942586120818772,1.010204081632653,1.9912260756924949,3.3016809492935764,1.99563519459755,-1.3104548736010815,-1.3060457546960262,0.004409118905055015
11314,46940,TRT4,Justiça do Trabalho,POSTO DE MARAU,RS,4181,123,2090,85,0.05885167464114833,0.04066985645933014,0.6910569105691057,2.089905111439398,3.3201462861110542,1.9294189257142929,-1.230241174671656,-1.3907273603967614,-0.1604861857251052
11315,46941,TRT4,Justiça do Trabalho,1ª PELOTAS,RS,4248,115,3602,205,0.03192670738478623,0.05691282620766241,1.7826086956521738,2.060697840353612,3.5565437084835145,2.311753861055754,-1.4958458681299027,-1.2447898474277603,0.25105602070214256
11316,46942,TRT4,Justiça do Trabalho,2ª PELOTAS,RS,4248,132,2703,150,0.048834628190899,0.05549389567147614,1.1363636363636365,2.12057393120585,3.4318460456987254,2.1760912590556813,-1.3112721144928756,-1.255754786643044,0.05551732784983142
11317,46943,TRT4,Justiça do Trabalho,3ª PELOTAS,RS,4248,110,2715,132,0.040515653775322284,0.04861878453038674,1.2,2.041392685158225,3.433769833924866,2.12057393120585,-1.3923771487666408,-1.3131959027190159,0.07918124604762482
11318,46944,TRT4,Justiça do Trabalho,4ª PELOTAS,RS,4248,111,1827,117,0.060755336617405585,0.06403940886699508,1.054054054054054,2.0453229787866576,3.2617385473525378,2.0681858617461617,-1.2164155685658804,-1.193552685606376,0.022862882959504165
11319,46945,TRT4,Justiça do Trabalho,1ª PORTO ALEGRE,RS,4263,150,4852,117,0.030915086562242376,0.024113767518549052,0.78,2.1760912590556813,3.685920792194535,2.0681858617461617,-1.509829533138854,-1.6177349304483737,-0.10790539730951959
11320,46946,TRT4,Justiça do Trabalho,2ª PORTO ALEGRE,RS,4263,148,3814,168,0.03880440482433141,0.04404824331410592,1.135135135135135,2.1702617153949575,3.581380688709987,2.225309281725863,-1.4111189733150296,-1.356071406984124,0.05504756633090544
11321,46947,TRT4,Justiça do Trabalho,3ª PORTO ALEGRE,RS,4263,155,4252,163,0.03645343367826905,0.0383349012229539,1.0516129032258064,2.1903316981702914,3.6285932558512592,2.2121876044039577,-1.4382615576809676,-1.4164056514473014,0.021855906233666286
11322,46948,TRT4,Justiça do Trabalho,4ª PORTO ALEGRE,RS,4263,113,3980,213,0.028391959798994976,0.05351758793969849,1.8849557522123894,2.05307844348342,3.5998830720736876,2.3283796034387376,-1.5468046285902681,-1.2715034686349502,0.275301159955318
11323,46949,TRT4,Justiça do Trabalho,5ª PORTO ALEGRE,RS,4263,134,3184,142,0.042085427135678394,0.04459798994974874,1.0597014925373134,2.1271047983648077,3.5029730590656314,2.1522883443830563,-1.3758682607008237,-1.350684714682575,0.02518354601824883
11324,4695,TJBA,Justiça Estadual,"4ª VARA DOS FEITOS RELATIVO ÀS RELAÇÕES DE CONSUMO, CÍVEIS E COMERCIAIS - ILHEUS",BA,366,75,2266,73,0.03309796999117388,0.032215357458075904,0.9733333333333334,1.8750612633917,3.3552599055273786,1.863322860120456,-1.4801986421356783,-1.4919370454069225,-0.011738403271244122
11325,46950,TRT4,Justiça do Trabalho,6ª PORTO ALEGRE,RS,4263,133,3427,144,0.038809454333236064,0.04201925882696236,1.0827067669172932,2.123851640967086,3.534914104429867,2.1583624920952498,-1.411062463462781,-1.3765516123346173,0.034510851128163836
11326,46951,TRT4,Justiça do Trabalho,7ª PORTO ALEGRE,RS,4263,141,3107,127,0.04538139684583199,0.040875442549082715,0.900709219858156,2.1492191126553797,3.4923412532549745,2.103803720955957,-1.3431221405995946,-1.3885375322990177,-0.045415391699423054
11327,46952,TRT4,Justiça do Trabalho,8ª PORTO ALEGRE,RS,4263,136,4052,110,0.03356367226061204,0.027147087857847977,0.8088235294117647,2.1335389083702174,3.607669436688243,2.041392685158225,-1.4741305283180253,-1.5662767515300178,-0.09214622321199246
11328,46953,TRT4,Justiça do Trabalho,9ª PORTO ALEGRE,RS,4263,137,4324,143,0.0316836262719704,0.03307123034227567,1.0437956204379562,2.1367205671564067,3.6358856852812727,2.155336037465062,-1.499165118124866,-1.4805496478162108,0.01861547030865502
11329,46954,TRT4,Justiça do Trabalho,10ª PORTO ALEGRE,RS,4263,110,2996,137,0.036715620827770364,0.045727636849132176,1.2454545454545454,2.041392685158225,3.4765418090274287,2.1367205671564067,-1.4351491238692038,-1.339821241871022,0.0953278819981817
11330,46955,TRT4,Justiça do Trabalho,11ª PORTO ALEGRE,RS,4263,109,3182,132,0.03425518541797611,0.041483343808925204,1.2110091743119267,2.037426497940624,3.502700175310563,2.12057393120585,-1.465273677369939,-1.3821262441047129,0.08314743326522625
11331,46956,TRT4,Justiça do Trabalho,12ª PORTO ALEGRE,RS,4263,139,3499,205,0.03972563589597028,0.05858816804801372,1.474820143884892,2.143014800254095,3.5439439424829065,2.311753861055754,-1.4009291422288113,-1.232190081427152,0.16873906080165918
11332,46957,TRT4,Justiça do Trabalho,13ª PORTO ALEGRE,RS,4263,113,2982,111,0.03789403085177733,0.03722334004024145,0.9823008849557522,2.05307844348342,3.474507639116976,2.0453229787866576,-1.421429195633556,-1.4291846603303182,-0.007755464696762301
11333,46958,TRT4,Justiça do Trabalho,14ª PORTO ALEGRE,RS,4263,108,3644,160,0.029637760702524697,0.043907793633369926,1.4814814814814814,2.03342375548695,3.5615783683009608,2.204119982655925,-1.5281546128140109,-1.3574583856450357,0.17069622716897506
11334,46959,TRT4,Justiça do Trabalho,15ª PORTO ALEGRE,RS,4263,113,4085,186,0.02766217870257038,0.04553243574051408,1.6460176991150441,2.05307844348342,3.6111920608684343,2.2695129442179165,-1.5581136173850145,-1.341679116650518,0.21643450073449658
11335,4696,TJBA,Justiça Estadual,"2ª VARA DE FAMÍLIA, ÓRFÃOS, SUCESSÕES E INTERDITOS - ILHEUS",BA,366,82,1325,73,0.061886792452830186,0.05509433962264151,0.8902439024390244,1.9138138523837167,3.1222158782728267,1.863322860120456,-1.20840202588911,-1.2588930181523708,-0.05049099226326078
11336,46960,TRT4,Justiça do Trabalho,16ª PORTO ALEGRE,RS,4263,123,1526,161,0.08060288335517693,0.10550458715596331,1.3089430894308942,2.089905111439398,3.1835545336188615,2.2068258760318495,-1.0936494221794637,-0.9767286575870119,0.11692076459245175
11337,46961,TRT4,Justiça do Trabalho,17ª PORTO ALEGRE,RS,4263,114,4202,137,0.027129938124702522,0.032603522132317944,1.2017543859649122,2.0569048513364727,3.623456048069934,2.1367205671564067,-1.566551196733461,-1.486735480913527,0.07981571581993416
11338,46962,TRT4,Justiça do Trabalho,18ª PORTO ALEGRE,RS,4263,133,5836,74,0.022789581905414667,0.012679917751884852,0.556390977443609,2.123851640967086,3.766115283221414,1.8692317197309762,-1.6422636422543282,-1.8968835634904377,-0.2546199212361096
11339,46963,TRT4,Justiça do Trabalho,19ª PORTO ALEGRE,RS,4263,159,3877,157,0.041011091049780755,0.04049522826928037,0.9874213836477987,2.2013971243204513,3.58849580100721,2.1958996524092336,-1.3870986766867586,-1.3925961485979763,-0.005497471911217745
11340,46964,TRT4,Justiça do Trabalho,20ª PORTO ALEGRE,RS,4263,106,4595,136,0.02306855277475517,0.02959738846572361,1.2830188679245282,2.0253058652647704,3.66228551572213,2.1335389083702174,-1.6369796504573597,-1.5287466073519125,0.10823304310544725
11341,46965,TRT4,Justiça do Trabalho,21ª PORTO ALEGRE,RS,4263,112,3918,137,0.02858601327207759,0.03496681980602348,1.2232142857142858,2.0492180226701815,3.5930644316587177,2.1367205671564067,-1.543846408988536,-1.4563438645023108,0.08750254448622519
11342,46966,TRT4,Justiça do Trabalho,22ª PORTO ALEGRE,RS,4263,128,4146,173,0.03087313072841293,0.041726965750120595,1.3515625,2.1072099696478683,3.617629297757842,2.2380461031287955,-1.5104193281099736,-1.3795831946290467,0.13083613348092704
11343,46967,TRT4,Justiça do Trabalho,23ª PORTO ALEGRE,RS,4263,114,3694,95,0.03086085544125609,0.025717379534380077,0.8333333333333334,2.0569048513364727,3.5674968911042226,1.9777236052888478,-1.51059203976775,-1.5897732858153748,-0.07918124604762482
11344,46968,TRT4,Justiça do Trabalho,24ª PORTO ALEGRE,RS,4263,114,3384,143,0.03368794326241135,0.04225768321513002,1.2543859649122806,2.0569048513364727,3.529430354366986,2.155336037465062,-1.4725255030305133,-1.3740943169019242,0.09843118612858918
11345,46969,TRT4,Justiça do Trabalho,25ª PORTO ALEGRE,RS,4263,148,2736,177,0.054093567251461985,0.06469298245614036,1.195945945945946,2.1702617153949575,3.4371160930480786,2.2479732663618064,-1.2668543776531211,-1.189142826686272,0.07771155096684929
11346,46970,TRT4,Justiça do Trabalho,26ª PORTO ALEGRE,RS,4263,137,4233,140,0.03236475313016773,0.03307347035199622,1.0218978102189782,2.1367205671564067,3.6266482684740105,2.146128035678238,-1.4899277013176035,-1.4805202327957723,0.009407468521831294
11347,46971,TRT4,Justiça do Trabalho,27ª PORTO ALEGRE,RS,4263,127,5318,95,0.023881158330199322,0.017863858593456187,0.7480314960629921,2.103803720955957,3.7257483329955483,1.9777236052888478,-1.6219446120395913,-1.7480247277067005,-0.12608011566710908
11348,46972,TRT4,Justiça do Trabalho,28ª PORTO ALEGRE,RS,4263,126,4857,140,0.025941939468807906,0.02882437718756434,1.1111111111111112,2.100370545117563,3.6863681034730362,2.146128035678238,-1.5859975583554733,-1.540240067794798,0.04575749056067514
11349,46973,TRT4,Justiça do Trabalho,29ª PORTO ALEGRE,RS,4263,125,3161,137,0.039544447959506485,0.04334071496361911,1.096,2.0969100130080562,3.49982449583958,2.1367205671564067,-1.4029144828315232,-1.363103928683173,0.039810554148350386
11350,46974,TRT4,Justiça do Trabalho,30ª PORTO ALEGRE,RS,4263,139,4844,167,0.0286952931461602,0.034475639966969444,1.2014388489208634,2.143014800254095,3.6852041344710145,2.2227164711475833,-1.5421893342169195,-1.4624876633234314,0.07970167089348823
11351,46975,TRT4,Justiça do Trabalho,1ª RIO GRANDE,RS,4281,114,2492,145,0.045746388443017656,0.05818619582664526,1.2719298245614035,2.0569048513364727,3.396548037987132,2.161368002234975,-1.3396431866506595,-1.2351800357521572,0.10446315089850228
11352,46976,TRT4,Justiça do Trabalho,2ª RIO GRANDE,RS,4281,106,3280,128,0.03231707317073171,0.03902439024390244,1.2075471698113207,2.0253058652647704,3.515873843711679,2.1072099696478683,-1.4905679784469088,-1.4086638740638107,0.0819041043830981
11353,46977,TRT4,Justiça do Trabalho,3ª RIO GRANDE,RS,4281,100,3688,92,0.027114967462039046,0.024945770065075923,0.92,2.0,3.5667909123815917,1.9637878273455553,-1.5667909123815917,-1.6030030850360364,-0.03621217265444471
11354,46978,TRT4,Justiça do Trabalho,4ª RIO GRANDE,RS,4281,76,3052,107,0.02490170380078637,0.03505897771952818,1.4078947368421053,1.8808135922807914,3.484584529282843,2.0293837776852097,-1.6037709370020514,-1.4552007515976333,0.1485701854044183
11355,46979,TRT4,Justiça do Trabalho,VT ROSARIO DO SUL,RS,4291,34,615,72,0.055284552845528454,0.11707317073170732,2.1176470588235294,1.5314789170422551,2.788875115775417,1.8573324964312685,-1.2573961987331617,-0.9315426193441483,0.3258535793890133
11356,4698,TJBA,Justiça Estadual,VARA JURISDIÇÃO PLENA - SANTA BARBARA,BA,539,66,4927,36,0.013395575400852447,0.007306677491374061,0.5454545454545454,1.8195439355418688,3.692582562274909,1.5563025007672873,-1.8730386267330403,-2.136280061507622,-0.26324143477458145
11357,46980,TRT4,Justiça do Trabalho,1ª SANTA CRUZ DO SUL,RS,4301,113,1775,118,0.06366197183098592,0.06647887323943662,1.0442477876106195,2.05307844348342,3.249198357391113,2.0718820073061255,-1.1961199139076932,-1.1773163500849875,0.01880356382270569
11358,46981,TRT4,Justiça do Trabalho,2ª SANTA CRUZ DO SUL,RS,4301,109,1998,100,0.05455455455455455,0.05005005005005005,0.9174311926605505,2.037426497940624,3.3005954838899636,2.0,-1.2631689859493398,-1.3005954838899634,-0.03742649794062361
11359,46982,TRT4,Justiça do Trabalho,3ª SANTA CRUZ DO SUL,RS,4301,97,1765,107,0.054957507082152975,0.06062322946175638,1.1030927835051547,1.9867717342662448,3.2467447097238415,2.0293837776852097,-1.2599729754575966,-1.2173609320386316,0.042612043418964816
11360,46983,TRT4,Justiça do Trabalho,1ª SANTA MARIA,RS,4303,156,3835,141,0.04067796610169491,0.036766623207301175,0.9038461538461539,2.1931245983544616,3.5837653682849995,2.1492191126553797,-1.3906407699305383,-1.4345462556296198,-0.04390548569908169
11361,46984,TRT4,Justiça do Trabalho,2ª SANTA MARIA,RS,4303,161,3489,124,0.046145027228432216,0.03554026941817139,0.7701863354037267,2.2068258760318495,3.542700969448111,2.093421685162235,-1.335875093416261,-1.449279284285876,-0.11340419086961463
11362,46985,TRT4,Justiça do Trabalho,VT SANTANA DO LIVRAMENTO,RS,4309,71,2621,51,0.027088897367417018,0.019458222052651658,0.7183098591549296,1.8512583487190752,3.4184670209466006,1.7075701760979363,-1.5672086722275251,-1.7108968448486641,-0.1436881726211389
11363,46986,TRT4,Justiça do Trabalho,1ª SANTA ROSA,RS,4305,68,1187,63,0.05728727885425442,0.05307497893850042,0.9264705882352942,1.8325089127062364,3.074450718954591,1.7993405494535817,-1.241941806248355,-1.2751101695010096,-0.0331683632526546
11364,46987,TRT4,Justiça do Trabalho,2ª SANTA ROSA,RS,4305,76,854,86,0.08899297423887588,0.10070257611241218,1.131578947368421,1.8808135922807914,2.931457870689005,1.9344984512435677,-1.0506442784082137,-0.9969594194454373,0.053684858962776354
11365,46988,TRT4,Justiça do Trabalho,VT SANTA VITÓRIA DO PALMAR,RS,4307,28,1034,22,0.027079303675048357,0.02127659574468085,0.7857142857142857,1.4471580313422192,3.0145205387579237,1.3424226808222062,-1.5673625074157045,-1.6720978579357175,-0.104735350520013
11366,46989,TRT4,Justiça do Trabalho,VT SANTIAGO,RS,4310,39,943,40,0.041357370095440084,0.042417815482502653,1.0256410256410255,1.591064607026499,2.9745116927373285,1.6020599913279625,-1.3834470857108292,-1.372451701409366,0.010995384301463145
11367,46990,TRT4,Justiça do Trabalho,VT SANTO ÂNGELO,RS,4311,135,2142,122,0.06302521008403361,0.05695611577964519,0.9037037037037037,2.130333768495006,3.330819466495837,2.0863598306747484,-1.2004856980008307,-1.2444596358210886,-0.0439739378202579
11368,46991,TRT4,Justiça do Trabalho,POSTO DE ITAQUI,RS,4151,23,460,24,0.05,0.05217391304347826,1.0434782608695652,1.3617278360175928,2.6627578316815743,1.380211241711606,-1.3010299956639813,-1.282546589969968,0.018483405694013133
11369,46992,TRT4,Justiça do Trabalho,VT SAO BORJA,RS,4319,52,1237,60,0.04203718674211803,0.04850444624090541,1.1538461538461537,1.7160033436347992,3.0923696996291206,1.7781512503836436,-1.3763663559943216,-1.3142184492454771,0.062147906748844434
11370,46993,TRT4,Justiça do Trabalho,VT SAO GABRIEL,RS,4323,51,796,56,0.06407035175879397,0.07035175879396985,1.0980392156862746,1.7075701760979363,2.900913067737669,1.7481880270062005,-1.1933428916397326,-1.1527250407314686,0.040617850908264086
11371,46994,TRT4,Justiça do Trabalho,VT SÃO JERÔNIMO,RS,4324,87,4630,168,0.01879049676025918,0.03628509719222462,1.9310344827586208,1.9395192526186185,3.6655809910179533,2.225309281725863,-1.7260617383993346,-1.4402717092920903,0.2857900291072444
11372,46995,TRT4,Justiça do Trabalho,1ª SAO LEOPOLDO,RS,4336,120,2466,124,0.04866180048661801,0.050283860502838604,1.0333333333333334,2.0791812460476247,3.3919930722597127,2.093421685162235,-1.312811826212088,-1.2985713870974778,0.014240439114610285
